extra_slippage_bps,total_proxy_turnover_cost,group,status,name,family_id,alpha_bucket,strategy_id,proxy_cagr,proxy_sharpe,proxy_MOD,proxy_total_return,proxy_worst_month,proxy_monthly_hit_rate,active_days,avg_positions,max_positions,latest_positions,avg_turnover
50,0.009425,candidate_stock_tech12,candidate,S10 island reversal,VOLATILITY_CONTRACTION_BREAKOUT,mean_reversion,stock_tech_s10_island_reversal_v1,-0.07538801347120982,-0.3323911585175257,-0.4530666641088833,-0.22752836067989868,-0.2590637499999998,0.11904761904761904,88,0.3168674698795181,10,0,0.011579651941097724
50,0.009425,candidate_stock_tech12,candidate,S11 gap breakout continuation,VOLATILITY_CONTRACTION_BREAKOUT,breakout_vol_expansion,stock_tech_s11_gap_breakout_continuation_v1,0.13905248911170331,0.5611703353105021,-0.490967508444366,0.5354487516355106,-0.18468168710852162,0.38095238095238093,623,5.025301204819277,10,4,0.14176898068464336
50,0.009425,active_strategy_spec,active,Pymoo NSGA-III novelty 0081 breadth trend impulse,TREND_RECLAIM_CONTINUATION,trend_following,alpha_miner_pymoo_nsga3_novelty_0081,-0.7498550183440019,-7.65307168721866,-0.9897147331523294,-0.9895803309123941,-0.19470573580653971,0.0,830,341.66506024096384,527,341,0.7017211337377567
50,0.009425,active_strategy_spec,active,Pymoo NSGA-III novelty 0187 revenue short trend,REVENUE_QUALITY_MOMENTUM,trend_following,alpha_miner_pymoo_nsga3_novelty_0187,-0.764948748593719,-7.574470425743445,-0.9916667790115467,-0.9915115363732325,-0.20541214534025964,0.0,830,272.30481927710844,397,302,0.7100760933891764
50,0.009425,active_strategy_spec,active,Pymoo NSGA-III novelty 0193 sentiment margin flow,SMART_MONEY_ACCUMULATION,defensive_accumulation,alpha_miner_pymoo_nsga3_novelty_0193,0.10599765530303706,0.5757561541672154,-0.4234225393615112,0.393513165693677,-0.12400918211118406,0.5476190476190477,830,519.3361445783132,618,539,0.047475585894951516
50,0.009425,active_strategy_spec,active,AlphaBuilders multifactor revenue quality momentum,REVENUE_QUALITY_MOMENTUM,trend_following,alphabuilders_multifactor_revenue_quality_momentum_v1,-0.005776316700070727,0.05542673358567277,-0.4198086870947807,-0.018899453029189606,-0.11003687894890868,0.47619047619047616,830,599.2915662650603,1176,780,0.12682749225347978
50,0.009425,active_strategy_spec,active,Breakout volume expansion seed,VOLATILITY_CONTRACTION_BREAKOUT,breakout_vol_expansion,breakout_vol_expansion_seed_v1,-0.21194221836497107,-1.0914885549966094,-0.6448380110784732,-0.5436496602594639,-0.13093449862358675,0.2857142857142857,830,224.96024096385543,738,243,0.2661785134135984
50,0.009425,active_strategy_spec,active,Defensive accumulation seed,SMART_MONEY_ACCUMULATION,defensive_accumulation,defensive_accumulation_seed_v1,-0.2899936127536359,-2.1091263086848717,-0.7283656773088092,-0.6763245128341016,-0.1176472055791351,0.2619047619047619,830,538.4831325301204,1050,512,0.27615374493691847
50,0.009425,active_strategy_spec,active,FinLab AI broker accumulation reclaim,SMART_MONEY_ACCUMULATION,defensive_accumulation,finlab_ai_skill_broker_accumulation_reclaim_v1,-0.571186635817817,-5.414599403774407,-0.9396355889836214,-0.9385077713127034,-0.1448560612761648,0.023809523809523808,830,222.21204819277108,470,215,0.43388578197303157
50,0.009425,active_strategy_spec,active,FinLab AI quality trend,REVENUE_QUALITY_MOMENTUM,trend_following,finlab_ai_skill_quality_trend_v1,-0.23407321447258655,-1.3895580250536,-0.7050204685784527,-0.5845169899251862,-0.11244250333569705,0.38095238095238093,830,110.92530120481928,383,137,0.23668082156421047
50,0.009425,active_strategy_spec,active,FinLab AI revenue revision breakout,REVENUE_QUALITY_MOMENTUM,breakout_vol_expansion,finlab_ai_skill_revenue_revision_breakout_v1,-0.42098899097359055,-1.8342189478652209,-0.8732660578970156,-0.8346617789609081,-0.17607735973356697,0.2619047619047619,826,11.812048192771085,49,23,0.43361386482009606
50,0.009425,active_strategy_spec,active,FinLab AI reversion value,REVENUE_QUALITY_MOMENTUM,mean_reversion,finlab_ai_skill_reversion_value_v1,-0.248954611067152,-1.8709566720447666,-0.6514151656753506,-0.6105176079808765,-0.09756810215504308,0.19047619047619047,830,413.6012048192771,821,312,0.16424543247535905
50,0.009425,active_strategy_spec,active,Trend following seed,TREND_RECLAIM_CONTINUATION,trend_following,trend_following_seed_v1,-0.19301295161352106,-1.097852056842727,-0.6204407880533735,-0.5065410995401165,-0.11997678717224147,0.35714285714285715,830,395.74939759036147,1011,483,0.23304371902096907
