strategy_id,path,before,after
stock_tech_s08_rsi2_bull_mean_reversion_v1,learning.rolling_hit_rate,0.602273,0.564593
stock_tech_s08_rsi2_bull_mean_reversion_v1,learning.rolling_reward_dates,7,12
stock_tech_s08_rsi2_bull_mean_reversion_v1,learning.rolling_samples,176,209
stock_tech_s08_rsi2_bull_mean_reversion_v1,learning.samples,176,209
stock_tech_s08_rsi2_bull_mean_reversion_v1,promotion_gate.evidence.avg_return_pct,0.033478,0.028578
stock_tech_s08_rsi2_bull_mean_reversion_v1,promotion_gate.evidence.date_return_lcb90,-0.001166,-0.000462
stock_tech_s08_rsi2_bull_mean_reversion_v1,promotion_gate.evidence.hit_rate,0.602273,0.564593
stock_tech_s08_rsi2_bull_mean_reversion_v1,promotion_gate.evidence.mature_dates,7,12
stock_tech_s08_rsi2_bull_mean_reversion_v1,promotion_gate.evidence.samples,176,209
stock_tech_s08_rsi2_bull_mean_reversion_v1,promotion_gate.missing_evidence,"[""mature_dates_lt_10"",""atomic_replacement_v7_prefilter_failed""]","[""atomic_replacement_v7_prefilter_failed""]"
stock_tech_s08_rsi2_risk_filter_v1,evidence_profile.metric_evidence,"[{""metric"":""residual_return_lcb90"",""value"":-0.002073,""status"":""ready"",""sample_count"":997,""mature_dates"":15,""outcome_as_of_date"":""2026-09-01"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""date_clustered_equal_weight_residual_return_lcb90"",""z90"":1.281551565545,""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""time_to_reversion"",""value"":3.287197,""status"":""ready"",""sample_count"":997,""mature_dates"":15,""outcome_as_of_date"":""2026-09-01"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""earliest_discrete_evidence_horizon_with_positive_residual_return"",""resolved_samples"":578,""censored_samples"":419,""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""maximum_adverse_excursion"",""value"":-0.057981,""status"":""ready"",""sample_count"":997,""mature_dates"":15,""outcome_as_of_date"":""2026-09-01"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""date_clustered_equal_weight_mean_adjusted_intrahorizon_maximum_adverse_excursion"",""price_source"":""market.stock_prices"",""path_window"":""canonical_selection_outcomes_v1.entry_date_through_exit_date"",""missing_reason"":null,""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""tail_loss_cvar95"",""value"":-0.050258,""status"":""ready"",""sample_count"":997,""mature_dates"":15,""outcome_as_of_date"":""2026-09-01"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""mean_worst_five_percent_cost_net_absolute_return"",""tail_samples"":50,""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""regime_consistency"",""value"":null,""status"":""not_available"",""sample_count"":388,""mature_dates"":0,""outcome_as_of_date"":""2026-09-01"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""minimum_supported_regime_date_clustered_residual_return_lcb90"",""required_regime_partitions"":2,""required_mature_dates_per_partition"":2,""supported_regimes"":[""bull"",""sideways""],""observed_partitions"":[{""regime"":""sideways"",""samples"":388,""dates"":10,""lcb90"":-0.001498}],""eligible_partitions"":[{""regime"":""sideways"",""samples"":388,""dates"":10,""lcb90"":-0.001498}],""observed_regime_count"":1,""eligible_regime_count"":1,""missing_reason"":""fewer_than_two_supported_regimes_with_two_mature_dates"",""production_effect"":false,""materialization_source"":""learning_target_join""}}]","[{""metric"":""residual_return_lcb90"",""value"":-0.002073,""status"":""ready"",""sample_count"":997,""mature_dates"":15,""outcome_as_of_date"":""2026-09-02"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""date_clustered_equal_weight_residual_return_lcb90"",""z90"":1.281551565545,""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""time_to_reversion"",""value"":3.287197,""status"":""ready"",""sample_count"":997,""mature_dates"":15,""outcome_as_of_date"":""2026-09-02"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""earliest_discrete_evidence_horizon_with_positive_residual_return"",""resolved_samples"":578,""censored_samples"":419,""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""maximum_adverse_excursion"",""value"":-0.057981,""status"":""ready"",""sample_count"":997,""mature_dates"":15,""outcome_as_of_date"":""2026-09-02"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""date_clustered_equal_weight_mean_adjusted_intrahorizon_maximum_adverse_excursion"",""price_source"":""market.stock_prices"",""path_window"":""canonical_selection_outcomes_v1.entry_date_through_exit_date"",""missing_reason"":null,""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""tail_loss_cvar95"",""value"":-0.050258,""status"":""ready"",""sample_count"":997,""mature_dates"":15,""outcome_as_of_date"":""2026-09-02"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""mean_worst_five_percent_cost_net_absolute_return"",""tail_samples"":50,""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""regime_consistency"",""value"":null,""status"":""not_available"",""sample_count"":388,""mature_dates"":0,""outcome_as_of_date"":""2026-09-02"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""minimum_supported_regime_date_clustered_residual_return_lcb90"",""required_regime_partitions"":2,""required_mature_dates_per_partition"":2,""supported_regimes"":[""bull"",""sideways""],""observed_partitions"":[{""regime"":""sideways"",""samples"":388,""dates"":10,""lcb90"":-0.001498}],""eligible_partitions"":[{""regime"":""sideways"",""samples"":388,""dates"":10,""lcb90"":-0.001498}],""observed_regime_count"":1,""eligible_regime_count"":1,""missing_reason"":""fewer_than_two_supported_regimes_with_two_mature_dates"",""production_effect"":false,""materialization_source"":""learning_target_join""}}]"
stock_tech_s08_rsi2_risk_filter_v1,learning.avg_return_pct,0.014949,0.011053
stock_tech_s08_rsi2_risk_filter_v1,learning.hit_rate,0.517241,0.493988
stock_tech_s08_rsi2_risk_filter_v1,learning.latest_reward_date,2026-08-14,2026-08-25
stock_tech_s08_rsi2_risk_filter_v1,learning.reward_status_reason,reward evidence available through 2026-08-14,reward evidence available through 2026-08-25
stock_tech_s08_rsi2_risk_filter_v1,learning.rolling_avg_return_pct,0.014949,0.011053
stock_tech_s08_rsi2_risk_filter_v1,learning.rolling_date_return_lcb90,-0.009989,-0.006132
stock_tech_s08_rsi2_risk_filter_v1,learning.rolling_date_return_mean,-0.002425,-0.000782
stock_tech_s08_rsi2_risk_filter_v1,learning.rolling_hit_rate,0.517241,0.493988
stock_tech_s08_rsi2_risk_filter_v1,learning.rolling_reward_dates,10,15
stock_tech_s08_rsi2_risk_filter_v1,learning.rolling_samples,725,998
stock_tech_s08_rsi2_risk_filter_v1,learning.samples,725,998
stock_tech_s08_rsi2_risk_filter_v1,promotion_gate.evidence.avg_return_pct,0.014949,0.011053
stock_tech_s08_rsi2_risk_filter_v1,promotion_gate.evidence.date_return_lcb90,-0.009989,-0.006132
stock_tech_s08_rsi2_risk_filter_v1,promotion_gate.evidence.hit_rate,0.517241,0.493988
stock_tech_s08_rsi2_risk_filter_v1,promotion_gate.evidence.mature_dates,10,15
stock_tech_s08_rsi2_risk_filter_v1,promotion_gate.evidence.samples,725,998
stock_tech_s09_three_soldiers_base_breakout_v1,evidence_profile.metric_evidence,"[{""metric"":""residual_return_lcb90"",""value"":null,""status"":""not_available"",""sample_count"":0,""mature_dates"":0,""outcome_as_of_date"":""2026-09-01"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""date_clustered_equal_weight_residual_return_lcb90"",""z90"":1.281551565545,""missing_reason"":""no_strategy_hits_in_observation_window"",""root_cause_class"":""strategy_coverage"",""remediation"":""shadow_coverage_diagnostics_before_threshold_change"",""observation_window_end"":""2026-09-01"",""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""false_breakout_rate"",""value"":null,""status"":""not_available"",""sample_count"":0,""mature_dates"":0,""outcome_as_of_date"":""2026-09-01"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""primary_horizon_cost_net_return_non_positive_rate"",""missing_reason"":""no_strategy_hits_in_observation_window"",""root_cause_class"":""strategy_coverage"",""remediation"":""shadow_coverage_diagnostics_before_threshold_change"",""observation_window_end"":""2026-09-01"",""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""tail_loss_cvar95"",""value"":null,""status"":""not_available"",""sample_count"":0,""mature_dates"":0,""outcome_as_of_date"":""2026-09-01"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""mean_worst_five_percent_cost_net_absolute_return"",""tail_samples"":0,""missing_reason"":""no_strategy_hits_in_observation_window"",""root_cause_class"":""strategy_coverage"",""remediation"":""shadow_coverage_diagnostics_before_threshold_change"",""observation_window_end"":""2026-09-01"",""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""turnover_after_cost"",""value"":null,""status"":""not_available"",""sample_count"":0,""mature_dates"":0,""outcome_as_of_date"":""2026-09-01"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""cost_net_mean_return_per_one_way_turnover"",""average_one_way_turnover"":null,""missing_reason"":""no_strategy_hits_in_observation_window"",""root_cause_class"":""strategy_coverage"",""remediation"":""shadow_coverage_diagnostics_before_threshold_change"",""observation_window_end"":""2026-09-01"",""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""regime_consistency"",""value"":null,""status"":""not_available"",""sample_count"":0,""mature_dates"":0,""outcome_as_of_date"":""2026-09-01"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""minimum_supported_regime_date_clustered_residual_return_lcb90"",""required_regime_partitions"":2,""required_mature_dates_per_partition"":2,""supported_regimes"":[""bull"",""sideways""],""observed_partitions"":[],""eligible_partitions"":[],""observed_regime_count"":0,""eligible_regime_count"":0,""missing_reason"":""no_strategy_hits_in_observation_window"",""root_cause_class"":""strategy_coverage"",""remediation"":""shadow_coverage_diagnostics_before_threshold_change"",""observation_window_end"":""2026-09-01"",""production_effect"":false,""materialization_source"":""learning_target_join""}}]","[{""metric"":""residual_return_lcb90"",""value"":null,""status"":""not_available"",""sample_count"":0,""mature_dates"":0,""outcome_as_of_date"":""2026-09-02"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""date_clustered_equal_weight_residual_return_lcb90"",""z90"":1.281551565545,""missing_reason"":""no_strategy_hits_in_observation_window"",""root_cause_class"":""strategy_coverage"",""remediation"":""shadow_coverage_diagnostics_before_threshold_change"",""observation_window_end"":""2026-09-02"",""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""false_breakout_rate"",""value"":null,""status"":""not_available"",""sample_count"":0,""mature_dates"":0,""outcome_as_of_date"":""2026-09-02"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""primary_horizon_cost_net_return_non_positive_rate"",""missing_reason"":""no_strategy_hits_in_observation_window"",""root_cause_class"":""strategy_coverage"",""remediation"":""shadow_coverage_diagnostics_before_threshold_change"",""observation_window_end"":""2026-09-02"",""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""tail_loss_cvar95"",""value"":null,""status"":""not_available"",""sample_count"":0,""mature_dates"":0,""outcome_as_of_date"":""2026-09-02"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""mean_worst_five_percent_cost_net_absolute_return"",""tail_samples"":0,""missing_reason"":""no_strategy_hits_in_observation_window"",""root_cause_class"":""strategy_coverage"",""remediation"":""shadow_coverage_diagnostics_before_threshold_change"",""observation_window_end"":""2026-09-02"",""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""turnover_after_cost"",""value"":null,""status"":""not_available"",""sample_count"":0,""mature_dates"":0,""outcome_as_of_date"":""2026-09-02"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""cost_net_mean_return_per_one_way_turnover"",""average_one_way_turnover"":null,""missing_reason"":""no_strategy_hits_in_observation_window"",""root_cause_class"":""strategy_coverage"",""remediation"":""shadow_coverage_diagnostics_before_threshold_change"",""observation_window_end"":""2026-09-02"",""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""regime_consistency"",""value"":null,""status"":""not_available"",""sample_count"":0,""mature_dates"":0,""outcome_as_of_date"":""2026-09-02"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""minimum_supported_regime_date_clustered_residual_return_lcb90"",""required_regime_partitions"":2,""required_mature_dates_per_partition"":2,""supported_regimes"":[""bull"",""sideways""],""observed_partitions"":[],""eligible_partitions"":[],""observed_regime_count"":0,""eligible_regime_count"":0,""missing_reason"":""no_strategy_hits_in_observation_window"",""root_cause_class"":""strategy_coverage"",""remediation"":""shadow_coverage_diagnostics_before_threshold_change"",""observation_window_end"":""2026-09-02"",""production_effect"":false,""materialization_source"":""learning_target_join""}}]"
stock_tech_s10_island_reversal_v1,evidence_profile.metric_evidence,"[{""metric"":""residual_return_lcb90"",""value"":null,""status"":""not_available"",""sample_count"":0,""mature_dates"":0,""outcome_as_of_date"":""2026-09-01"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""date_clustered_equal_weight_residual_return_lcb90"",""z90"":1.281551565545,""missing_reason"":""no_strategy_hits_in_observation_window"",""root_cause_class"":""strategy_coverage"",""remediation"":""shadow_coverage_diagnostics_before_threshold_change"",""observation_window_end"":""2026-09-01"",""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""time_to_reversion"",""value"":null,""status"":""not_available"",""sample_count"":0,""mature_dates"":0,""outcome_as_of_date"":""2026-09-01"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""earliest_discrete_evidence_horizon_with_positive_residual_return"",""resolved_samples"":0,""censored_samples"":0,""missing_reason"":""no_strategy_hits_in_observation_window"",""root_cause_class"":""strategy_coverage"",""remediation"":""shadow_coverage_diagnostics_before_threshold_change"",""observation_window_end"":""2026-09-01"",""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""maximum_adverse_excursion"",""value"":null,""status"":""not_available"",""sample_count"":0,""mature_dates"":0,""outcome_as_of_date"":""2026-09-01"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""date_clustered_equal_weight_mean_adjusted_intrahorizon_maximum_adverse_excursion"",""price_source"":""market.stock_prices"",""path_window"":""canonical_selection_outcomes_v1.entry_date_through_exit_date"",""missing_reason"":""no_strategy_hits_in_observation_window"",""root_cause_class"":""strategy_coverage"",""remediation"":""shadow_coverage_diagnostics_before_threshold_change"",""observation_window_end"":""2026-09-01"",""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""tail_loss_cvar95"",""value"":null,""status"":""not_available"",""sample_count"":0,""mature_dates"":0,""outcome_as_of_date"":""2026-09-01"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""mean_worst_five_percent_cost_net_absolute_return"",""tail_samples"":0,""missing_reason"":""no_strategy_hits_in_observation_window"",""root_cause_class"":""strategy_coverage"",""remediation"":""shadow_coverage_diagnostics_before_threshold_change"",""observation_window_end"":""2026-09-01"",""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""regime_consistency"",""value"":null,""status"":""not_available"",""sample_count"":0,""mature_dates"":0,""outcome_as_of_date"":""2026-09-01"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""minimum_supported_regime_date_clustered_residual_return_lcb90"",""required_regime_partitions"":2,""required_mature_dates_per_partition"":2,""supported_regimes"":[""sideways"",""volatile""],""observed_partitions"":[],""eligible_partitions"":[],""observed_regime_count"":0,""eligible_regime_count"":0,""missing_reason"":""no_strategy_hits_in_observation_window"",""root_cause_class"":""strategy_coverage"",""remediation"":""shadow_coverage_diagnostics_before_threshold_change"",""observation_window_end"":""2026-09-01"",""production_effect"":false,""materialization_source"":""learning_target_join""}}]","[{""metric"":""residual_return_lcb90"",""value"":null,""status"":""not_available"",""sample_count"":0,""mature_dates"":0,""outcome_as_of_date"":""2026-09-02"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""date_clustered_equal_weight_residual_return_lcb90"",""z90"":1.281551565545,""missing_reason"":""no_strategy_hits_in_observation_window"",""root_cause_class"":""strategy_coverage"",""remediation"":""shadow_coverage_diagnostics_before_threshold_change"",""observation_window_end"":""2026-09-02"",""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""time_to_reversion"",""value"":null,""status"":""not_available"",""sample_count"":0,""mature_dates"":0,""outcome_as_of_date"":""2026-09-02"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""earliest_discrete_evidence_horizon_with_positive_residual_return"",""resolved_samples"":0,""censored_samples"":0,""missing_reason"":""no_strategy_hits_in_observation_window"",""root_cause_class"":""strategy_coverage"",""remediation"":""shadow_coverage_diagnostics_before_threshold_change"",""observation_window_end"":""2026-09-02"",""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""maximum_adverse_excursion"",""value"":null,""status"":""not_available"",""sample_count"":0,""mature_dates"":0,""outcome_as_of_date"":""2026-09-02"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""date_clustered_equal_weight_mean_adjusted_intrahorizon_maximum_adverse_excursion"",""price_source"":""market.stock_prices"",""path_window"":""canonical_selection_outcomes_v1.entry_date_through_exit_date"",""missing_reason"":""no_strategy_hits_in_observation_window"",""root_cause_class"":""strategy_coverage"",""remediation"":""shadow_coverage_diagnostics_before_threshold_change"",""observation_window_end"":""2026-09-02"",""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""tail_loss_cvar95"",""value"":null,""status"":""not_available"",""sample_count"":0,""mature_dates"":0,""outcome_as_of_date"":""2026-09-02"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""mean_worst_five_percent_cost_net_absolute_return"",""tail_samples"":0,""missing_reason"":""no_strategy_hits_in_observation_window"",""root_cause_class"":""strategy_coverage"",""remediation"":""shadow_coverage_diagnostics_before_threshold_change"",""observation_window_end"":""2026-09-02"",""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""regime_consistency"",""value"":null,""status"":""not_available"",""sample_count"":0,""mature_dates"":0,""outcome_as_of_date"":""2026-09-02"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""minimum_supported_regime_date_clustered_residual_return_lcb90"",""required_regime_partitions"":2,""required_mature_dates_per_partition"":2,""supported_regimes"":[""sideways"",""volatile""],""observed_partitions"":[],""eligible_partitions"":[],""observed_regime_count"":0,""eligible_regime_count"":0,""missing_reason"":""no_strategy_hits_in_observation_window"",""root_cause_class"":""strategy_coverage"",""remediation"":""shadow_coverage_diagnostics_before_threshold_change"",""observation_window_end"":""2026-09-02"",""production_effect"":false,""materialization_source"":""learning_target_join""}}]"
stock_tech_s12_multitimeframe_smc_reclaim_v2,evidence_profile.metric_evidence,"[{""metric"":""residual_return_lcb90"",""value"":null,""status"":""not_available"",""sample_count"":0,""mature_dates"":0,""outcome_as_of_date"":""2026-09-01"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""date_clustered_equal_weight_residual_return_lcb90"",""z90"":1.281551565545,""missing_reason"":""no_strategy_hits_in_observation_window"",""root_cause_class"":""strategy_coverage"",""remediation"":""shadow_coverage_diagnostics_before_threshold_change"",""observation_window_end"":""2026-09-01"",""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""false_breakout_rate"",""value"":null,""status"":""not_available"",""sample_count"":0,""mature_dates"":0,""outcome_as_of_date"":""2026-09-01"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""primary_horizon_cost_net_return_non_positive_rate"",""missing_reason"":""no_strategy_hits_in_observation_window"",""root_cause_class"":""strategy_coverage"",""remediation"":""shadow_coverage_diagnostics_before_threshold_change"",""observation_window_end"":""2026-09-01"",""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""tail_loss_cvar95"",""value"":null,""status"":""not_available"",""sample_count"":0,""mature_dates"":0,""outcome_as_of_date"":""2026-09-01"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""mean_worst_five_percent_cost_net_absolute_return"",""tail_samples"":0,""missing_reason"":""no_strategy_hits_in_observation_window"",""root_cause_class"":""strategy_coverage"",""remediation"":""shadow_coverage_diagnostics_before_threshold_change"",""observation_window_end"":""2026-09-01"",""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""turnover_after_cost"",""value"":null,""status"":""not_available"",""sample_count"":0,""mature_dates"":0,""outcome_as_of_date"":""2026-09-01"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""cost_net_mean_return_per_one_way_turnover"",""average_one_way_turnover"":null,""missing_reason"":""no_strategy_hits_in_observation_window"",""root_cause_class"":""strategy_coverage"",""remediation"":""shadow_coverage_diagnostics_before_threshold_change"",""observation_window_end"":""2026-09-01"",""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""regime_consistency"",""value"":null,""status"":""not_available"",""sample_count"":0,""mature_dates"":0,""outcome_as_of_date"":""2026-09-01"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""minimum_supported_regime_date_clustered_residual_return_lcb90"",""required_regime_partitions"":2,""required_mature_dates_per_partition"":2,""supported_regimes"":[""bull"",""bear"",""sideways"",""volatile""],""observed_partitions"":[],""eligible_partitions"":[],""observed_regime_count"":0,""eligible_regime_count"":0,""missing_reason"":""no_strategy_hits_in_observation_window"",""root_cause_class"":""strategy_coverage"",""remediation"":""shadow_coverage_diagnostics_before_threshold_change"",""observation_window_end"":""2026-09-01"",""production_effect"":false,""materialization_source"":""learning_target_join""}}]","[{""metric"":""residual_return_lcb90"",""value"":null,""status"":""not_available"",""sample_count"":0,""mature_dates"":0,""outcome_as_of_date"":""2026-09-02"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""date_clustered_equal_weight_residual_return_lcb90"",""z90"":1.281551565545,""missing_reason"":""no_strategy_hits_in_observation_window"",""root_cause_class"":""strategy_coverage"",""remediation"":""shadow_coverage_diagnostics_before_threshold_change"",""observation_window_end"":""2026-09-02"",""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""false_breakout_rate"",""value"":null,""status"":""not_available"",""sample_count"":0,""mature_dates"":0,""outcome_as_of_date"":""2026-09-02"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""primary_horizon_cost_net_return_non_positive_rate"",""missing_reason"":""no_strategy_hits_in_observation_window"",""root_cause_class"":""strategy_coverage"",""remediation"":""shadow_coverage_diagnostics_before_threshold_change"",""observation_window_end"":""2026-09-02"",""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""tail_loss_cvar95"",""value"":null,""status"":""not_available"",""sample_count"":0,""mature_dates"":0,""outcome_as_of_date"":""2026-09-02"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""mean_worst_five_percent_cost_net_absolute_return"",""tail_samples"":0,""missing_reason"":""no_strategy_hits_in_observation_window"",""root_cause_class"":""strategy_coverage"",""remediation"":""shadow_coverage_diagnostics_before_threshold_change"",""observation_window_end"":""2026-09-02"",""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""turnover_after_cost"",""value"":null,""status"":""not_available"",""sample_count"":0,""mature_dates"":0,""outcome_as_of_date"":""2026-09-02"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""cost_net_mean_return_per_one_way_turnover"",""average_one_way_turnover"":null,""missing_reason"":""no_strategy_hits_in_observation_window"",""root_cause_class"":""strategy_coverage"",""remediation"":""shadow_coverage_diagnostics_before_threshold_change"",""observation_window_end"":""2026-09-02"",""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""regime_consistency"",""value"":null,""status"":""not_available"",""sample_count"":0,""mature_dates"":0,""outcome_as_of_date"":""2026-09-02"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""minimum_supported_regime_date_clustered_residual_return_lcb90"",""required_regime_partitions"":2,""required_mature_dates_per_partition"":2,""supported_regimes"":[""bull"",""bear"",""sideways"",""volatile""],""observed_partitions"":[],""eligible_partitions"":[],""observed_regime_count"":0,""eligible_regime_count"":0,""missing_reason"":""no_strategy_hits_in_observation_window"",""root_cause_class"":""strategy_coverage"",""remediation"":""shadow_coverage_diagnostics_before_threshold_change"",""observation_window_end"":""2026-09-02"",""production_effect"":false,""materialization_source"":""learning_target_join""}}]"
